0.000000e+00	5.270792e+00
0.000000e+00	5.270792e+00
0.000000e+00	5.270792e+00
2.422965e-02	4.494662e+00
2.422965e-02	4.494662e+00
2.422965e-02	4.494662e+00
2.422965e-02	4.494662e+00
2.422965e-02	4.494662e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
1.803546e-01	4.456650e+00
3.600641e-01	4.438009e+00
4.029961e-01	4.205257e+00
4.029961e-01	4.205257e+00
4.029961e-01	4.205257e+00
4.328130e-01	3.875210e+00
4.328130e-01	3.875210e+00
4.328130e-01	3.875210e+00
4.459281e-01	3.734153e+00
4.459281e-01	3.734153e+00
4.459281e-01	3.734153e+00
4.459281e-01	3.734153e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
4.459281e-01	3.431492e+00
6.198004e-01	3.026038e+00
6.198004e-01	3.007936e+00
6.198004e-01	3.007936e+00
6.198004e-01	3.007722e+00
6.198004e-01	3.007722e+00
6.198004e-01	3.007722e+00
6.198004e-01	3.007722e+00
6.198004e-01	3.004480e+00
6.198004e-01	3.004480e+00
6.198004e-01	2.979894e+00
6.198004e-01	2.968019e+00
6.198004e-01	2.968019e+00
6.198004e-01	2.968019e+00
6.198004e-01	2.953656e+00
6.198004e-01	2.953656e+00
6.198004e-01	2.905942e+00
6.198004e-01	2.905942e+00
6.198004e-01	2.905942e+00
6.198004e-01	2.905942e+00
6.198004e-01	2.891325e+00
6.198004e-01	2.891325e+00
6.198004e-01	2.891325e+00
6.198004e-01	2.891325e+00
6.198004e-01	2.817509e+00
6.198004e-01	2.808031e+00
6.198004e-01	2.808031e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774733e+00
6.198004e-01	2.774590e+00
6.198004e-01	2.774590e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
6.198004e-01	2.710036e+00
0.000000e+00	4.474368e+00
0.000000e+00	4.474368e+00
2.422965e-02	4.380457e+00
5.205984e-02	4.245961e+00
5.205984e-02	4.245961e+00
5.205984e-02	4.245961e+00
5.205984e-02	4.245961e+00
5.205984e-02	4.245961e+00
5.205984e-02	4.245961e+00
1.933336e-01	3.747103e+00
1.226967e-01	4.007082e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
1.933336e-01	3.747103e+00
3.346073e-01	3.632476e+00
3.346073e-01	3.452023e+00
3.346073e-01	3.452023e+00
3.773199e-01	3.597058e+00
3.902677e-01	3.581962e+00
3.902677e-01	3.581962e+00
3.902677e-01	3.581962e+00
4.459281e-01	2.803372e+00
4.459281e-01	2.803372e+00
4.459281e-01	2.803372e+00
4.459281e-01	2.803372e+00
4.459281e-01	2.803372e+00
4.459281e-01	2.827662e+00
4.459281e-01	2.804894e+00
4.459281e-01	2.807936e+00
4.459281e-01	2.798096e+00
4.459281e-01	2.798096e+00
4.459281e-01	2.798096e+00
4.459281e-01	2.832824e+00
4.459281e-01	2.798096e+00
4.459281e-01	2.798096e+00
4.459281e-01	2.787171e+00
4.459281e-01	2.787171e+00
4.459281e-01	2.787171e+00
4.459281e-01	2.787171e+00
4.459281e-01	2.797925e+00
4.459281e-01	2.695833e+00
4.459281e-01	2.695833e+00
4.459281e-01	2.695833e+00
4.459281e-01	2.692105e+00
4.459281e-01	2.698368e+00
4.459281e-01	2.698368e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.675184e+00
4.459281e-01	2.649013e+00
4.459281e-01	2.649013e+00
4.459281e-01	2.649013e+00
4.459281e-01	2.649013e+00
4.459281e-01	2.649013e+00
4.459281e-01	2.649013e+00
6.198004e-01	2.473379e+00
6.198004e-01	2.473379e+00
6.198004e-01	2.458840e+00
6.198004e-01	2.470348e+00
6.198004e-01	2.461236e+00
6.198004e-01	2.481137e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.373089e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
6.198004e-01	2.365490e+00
