8.077914e-01	1.478123e+00
9.290128e-01	1.807531e+00
9.854168e-01	1.901507e+00
6.884509e-01	1.260468e+00
6.884509e-01	1.260468e+00
6.566153e-01	1.212613e+00
4.841841e-01	6.467268e-01
4.841841e-01	6.467268e-01
4.841841e-01	6.467268e-01
7.217875e-01	6.123204e-01
7.217875e-01	6.123204e-01
7.217875e-01	6.123204e-01
2.266622e-01	3.966764e-01
2.266622e-01	3.966764e-01
2.266622e-01	3.966764e-01
2.266622e-01	3.966764e-01
2.516927e-01	3.309402e-01
2.391774e-01	3.629880e-01
2.391774e-01	3.629880e-01
2.642079e-01	1.212740e-01
