0.000000e+00	5.482404e+00
2.124998e-02	5.133781e+00
0.000000e+00	5.404952e+00
4.291557e-01	3.299812e+00
4.291557e-01	3.299812e+00
9.868347e-01	3.528541e+00
8.844171e-01	1.931920e+00
8.844171e-01	1.928379e+00
8.844171e-01	1.928379e+00
8.601233e-01	1.600659e+00
8.601233e-01	1.600659e+00
8.601233e-01	1.609131e+00
8.601233e-01	1.609131e+00
8.601233e-01	1.609131e+00
8.601233e-01	1.609131e+00
8.777235e-01	2.266792e+00
8.777235e-01	2.266792e+00
8.777235e-01	2.266792e+00
8.777235e-01	2.266792e+00
8.777235e-01	2.271403e+00
