-7.751608e-01	1.934859e+00
-7.751608e-01	1.934859e+00
-7.751608e-01	1.934859e+00
-7.751608e-01	1.934859e+00
-7.751608e-01	1.934859e+00
-7.751608e-01	1.934859e+00
-3.162962e-01	2.007392e+00
2.400925e-01	2.270451e+00
2.400925e-01	2.270451e+00
2.400925e-01	2.270451e+00
2.400925e-01	2.270451e+00
2.400925e-01	2.270451e+00
7.112216e-01	2.154983e+00
7.777007e-01	1.943311e+00
7.777007e-01	1.943311e+00
8.177318e-01	1.626316e+00
8.177318e-01	1.626316e+00
8.177318e-01	1.626316e+00
7.807090e-01	1.148208e+00
7.807090e-01	1.148208e+00
7.807090e-01	1.148208e+00
7.807090e-01	1.148208e+00
2.124391e-01	2.577316e-01
2.124391e-01	2.577316e-01
2.124391e-01	2.577316e-01
2.124391e-01	2.577316e-01
2.124391e-01	2.577316e-01
2.124391e-01	3.360479e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
1.366973e-01	3.708656e-01
2.124391e-01	3.360479e-01
2.124391e-01	3.360479e-01
1.366973e-01	3.708656e-01
-7.563051e-01	3.675698e+00
-7.563051e-01	3.675698e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
5.899297e-01	1.053758e+00
5.899297e-01	1.053758e+00
5.899297e-01	1.053758e+00
5.899297e-01	1.053758e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
5.680786e-01	1.001296e+00
6.182752e-01	1.001296e+00
6.401216e-01	9.761790e-01
6.401216e-01	9.761790e-01
6.401216e-01	9.761790e-01
6.401216e-01	9.761790e-01
-1.664017e-02	4.915446e-01
-1.664017e-02	4.915446e-01
4.453632e-02	4.490423e-01
4.453632e-02	4.490423e-01
4.453632e-02	4.490423e-01
4.453632e-02	4.490423e-01
